 Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound
710,15539,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
564,7633,17,214,2,0,2944,0,1472,1472,1472,0,0,0,0,0,13757009.35,9345.794393,214,0,214,214,214,214,0,214,214,0,0,0,0,0,0,0,0,0,16,0,9345.794393,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,16,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,1
739,1617,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2944,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,2944,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1472,0,0,0,0,0,0,0,0,1
931,41992,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
564,14423,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
934,27389,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
591,15937,17,1,2,0,2752,0,1376,1376,1376,0,0,0,0,0,2752000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1376,1376,1376,0,0,0,0,0,0,0,0,0,0,0,2064,1376,0,-2,0,0,0,0,0,0,2,2752,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
680,5289,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2960,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,2960,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1480,0,0,0,0,0,0,0,0,1
608,65187,17,48,2,0,2944,0,1472,1472,1472,0,0,0,0,0,61333333.33,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,0,41666.66667,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1
564,38356,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
852,34952,17,52,2,0,2944,0,1472,1472,1472,0,0,0,0,0,56615384.62,38461.53846,52,0,52,52,52,52,0,52,52,0,0,0,0,0,0,0,0,0,-2125437950,0,38461.53846,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2125437950,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1
543,5748,17,48,2,0,2944,0,1472,1472,1472,0,0,0,0,0,61333333.33,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,28,0,41666.66667,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,28,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,1
533,54132,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
560,50957,17,1,2,0,1864,0,932,932,932,0,0,0,0,0,1864000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,932,932,932,0,0,0,0,0,0,0,0,0,0,0,1398,932,0,0,0,0,0,0,0,0,2,1864,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
949,33399,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
564,56133,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2125437950,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2125437950,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1
670,53142,17,46,2,0,2714,0,1357,1357,1357,0,0,0,0,0,59000000,43478.26087,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,-2,0,43478.26087,0,1357,1357,1357,0,0,0,0,0,0,0,0,0,0,0,2035.5,1357,0,-2,0,0,0,0,0,0,2,2714,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
825,41770,17,1,2,0,2896,0,1448,1448,1448,0,0,0,0,0,2896000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2125437950,0,2000000,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,-2125437950,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1
677,30655,17,1,2,0,1282,0,641,641,641,0,0,0,0,0,1282000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,641,641,641,0,0,0,0,0,0,0,0,0,0,0,961.5,641,0,0,0,0,0,0,0,0,2,1282,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
905,15402,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,0,1464000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,2960,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,2196,1464,0,2960,0,0,0,0,0,0,2,2928,0,0,-1,-1,1,1480,0,0,0,0,0,0,0,0,1
864,3116,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,28,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,28,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,1
644,44782,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
952,53031,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,28,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,28,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,1
553,5300,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
1010,2210,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
545,18909,17,6,2,0,2944,0,1472,1472,1472,0,0,0,0,0,490666666.7,333333.3333,6,0,6,6,6,6,0,6,6,0,0,0,0,0,0,0,0,0,2848,0,333333.3333,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,2848,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1424,0,0,0,0,0,0,0,0,1
697,29978,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
639,10919,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2944,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,2944,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1472,0,0,0,0,0,0,0,0,1
564,50788,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
992,24221,17,1,2,0,2848,0,1424,1424,1424,0,0,0,0,0,2848000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1424,1424,1424,0,0,0,0,0,0,0,0,0,0,0,2136,1424,0,0,0,0,0,0,0,0,2,2848,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
652,18548,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1
686,11237,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2960,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,2960,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,1480,0,0,0,0,0,0,0,0,1
564,27806,17,48,2,0,2896,0,1448,1448,1448,0,0,0,0,0,60333333.33,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,2944,0,41666.66667,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,2944,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,1472,0,0,0,0,0,0,0,0,1
905,27061,17,1,2,0,714,0,357,357,357,0,0,0,0,0,714000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,357,357,357,0,0,0,0,0,0,0,0,0,0,0,535.5,357,0,0,0,0,0,0,0,0,2,714,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
634,36149,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
777,59091,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,28,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,28,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,1
847,47379,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2125437950,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2125437950,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1
564,17642,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
948,21208,17,1,2,0,2896,0,1448,1448,1448,0,0,0,0,0,2896000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,-2,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
959,58083,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1
932,36409,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
601,58101,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
666,30960,17,1,2,0,330,0,165,165,165,0,0,0,0,0,330000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2944,0,2000000,0,165,165,165,0,0,0,0,0,0,0,0,0,0,0,247.5,165,0,2944,0,0,0,0,0,0,2,330,0,0,-1,-1,1,1472,0,0,0,0,0,0,0,0,1
773,49566,17,1,2,0,2496,0,1248,1248,1248,0,0,0,0,0,2496000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1248,1248,1248,0,0,0,0,0,0,0,0,0,0,0,1872,1248,0,-2,0,0,0,0,0,0,2,2496,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
931,25023,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
867,61812,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
846,11555,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1
569,53361,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
951,37219,17,1,2,0,2896,0,1448,1448,1448,0,0,0,0,0,2896000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,0,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
523,15912,17,1,2,0,2064,0,1032,1032,1032,0,0,0,0,0,2064000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1032,1032,1032,0,0,0,0,0,0,0,0,0,0,0,1548,1032,0,0,0,0,0,0,0,0,2,2064,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
718,29604,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1
850,45737,17,44,2,0,2896,0,1448,1448,1448,0,0,0,0,0,65818181.82,45454.54545,44,0,44,44,44,44,0,44,44,0,0,0,0,0,0,0,0,0,-2,0,45454.54545,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,-2,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
857,29815,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1
799,2091,17,210,2,0,2944,0,1472,1472,1472,0,0,0,0,0,14019047.62,9523.809524,210,0,210,210,210,210,0,210,210,0,0,0,0,0,0,0,0,0,28,0,9523.809524,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,28,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,1
843,51918,17,47,2,0,2896,0,1448,1448,1448,0,0,0,0,0,61617021.28,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,-2,0,42553.19149,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,-2,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
564,29916,17,47,2,0,2944,0,1472,1472,1472,0,0,0,0,0,62638297.87,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,40,0,42553.19149,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,40,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1
564,25615,17,47,2,0,2944,0,1472,1472,1472,0,0,0,0,0,62638297.87,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,-2,0,42553.19149,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
1021,52725,17,1,2,0,2896,0,1448,1448,1448,0,0,0,0,0,2896000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,0,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
842,16296,17,50,2,0,72,0,36,36,36,0,0,0,0,0,1440000,40000,50,0,50,50,50,50,0,50,50,0,0,0,0,0,0,0,0,0,40,0,40000,0,36,36,36,0,0,0,0,0,0,0,0,0,0,0,54,36,0,40,0,0,0,0,0,0,2,72,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1
942,45731,17,44,2,0,2896,0,1448,1448,1448,0,0,0,0,0,65818181.82,45454.54545,44,0,44,44,44,44,0,44,44,0,0,0,0,0,0,0,0,0,-2125437950,0,45454.54545,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,-2125437950,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,-1062718975,0,0,0,0,0,0,0,0,1
994,59425,17,46,2,0,2944,0,1472,1472,1472,0,0,0,0,0,64000000,43478.26087,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,0,0,43478.26087,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
564,2015,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
593,65453,17,1,2,0,2896,0,1448,1448,1448,0,0,0,0,0,2896000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1448,1448,1448,0,0,0,0,0,0,0,0,0,0,0,2172,1448,0,-2,0,0,0,0,0,0,2,2896,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
673,29147,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
564,53215,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
634,22443,17,30644,158,0,69232,0,440,296,438.1772152,16.14958696,0,0,0,0,2259235.087,5155.984858,195.1847134,364.2483096,3913,1,30644,195.1847134,364.2483096,3913,1,0,0,0,0,0,0,0,0,0,3160,0,5155.984858,0,296,440,438.1886792,16.09904857,259.1793647,0,0,0,0,0,0,0,0,0,440.9620253,438.1772152,0,3160,0,0,0,0,0,0,158,69232,0,0,-1,-1,157,20,0,0,0,0,0,0,0,0,1
719,53568,17,1,2,0,2736,0,1368,1368,1368,0,0,0,0,0,2736000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1368,1368,1368,0,0,0,0,0,0,0,0,0,0,0,2052,1368,0,-2,0,0,0,0,0,0,2,2736,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1
976,25174,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,28,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,28,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,14,0,0,0,0,0,0,0,0,1
528,11676,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1472000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
874,55126,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
867,25871,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2944000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,0,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1
